customer_id,age,gender,location,registration_date,customer_segment,total_orders,total_spent,avg_order_value,last_purchase_date,churn_risk
C001236,52,Female,North Carolina,2024-05-24,Occasional,7,2899.16,414.17,2025-02-21,Low
C001237,23,Female,North Carolina,2024-01-29,Occasional,2,266.51,133.25,2024-07-21,High
C001238,62,Male,Florida,2023-08-13,Regular,1,46.02,46.02,2025-04-11,Low
C001239,19,Female,North Carolina,2023-07-28,Regular,5,1509.76,301.95,2025-04-07,Low
C001240,21,Female,Pennsylvania,2023-04-23,Premium,2,511.37,255.69,2024-08-12,Medium
C001241,27,Female,Florida,2024-04-16,Premium,2,883.09,441.55,2025-05-05,Low
C001242,65,Male,California,2023-02-27,Occasional,4,645.7,161.43,2024-08-05,High
C001243,42,Male,Ohio,2023-05-27,Regular,4,735.24,183.81,2025-05-05,Low
C001244,24,Male,Georgia,2024-12-19,Occasional,2,623.35,311.68,2025-08-22,Low
C001245,27,Female,Texas,2023-01-31,Premium,11,3005.37,273.22,2024-06-22,Low
C001246,18,Female,Texas,2023-03-20,Premium,8,1436.8,179.6,2025-04-21,Medium
C001247,65,Female,Georgia,2023-05-24,Regular,6,1319.59,219.93,2023-12-04,High
C001248,46,Male,Illinois,2023-12-12,Premium,5,1603.98,320.8,2024-08-02,Low
C001249,59,Male,Michigan,2023-03-03,Premium,3,753.73,251.24,2024-12-04,High
C001250,18,Female,Ohio,2023-06-14,Occasional,0,0.0,0.0,,Medium
C001251,63,Female,Michigan,2024-07-21,Occasional,2,344.53,172.27,2025-04-27,Medium
C001252,32,Female,Texas,2024-12-27,Regular,0,0.0,0.0,,Low
C001253,42,Male,Florida,2024-06-18,Regular,3,709.92,236.64,2024-08-02,High
C001254,32,Female,Texas,2023-02-27,Occasional,3,1211.67,403.89,2024-02-28,High
C001255,22,Female,Georgia,2024-09-11,Regular,3,151.35,50.45,2025-01-10,High
C001256,43,Female,Texas,2024-10-19,Premium,3,261.89,87.3,2025-08-05,Medium
C001257,45,Male,Illinois,2024-10-24,Premium,1,158.94,158.94,2025-05-09,Low
C001258,41,Female,New York,2023-03-21,Premium,3,317.19,105.73,2025-01-20,Medium
C001259,52,Male,California,2023-06-16,Premium,3,899.66,299.89,2025-05-27,High
C001260,66,Female,Florida,2023-01-12,Occasional,5,708.11,141.62,2025-06-20,Low
C001261,20,Male,Illinois,2024-10-15,Premium,0,0.0,0.0,,High
C001262,20,Female,New York,2024-08-01,Premium,3,1019.58,339.86,2025-08-20,Medium
C001263,37,Male,Pennsylvania,2023-04-06,Regular,7,2247.22,321.03,2023-04-14,Medium
C001264,30,Female,Ohio,2024-05-27,Occasional,2,433.19,216.6,2024-11-09,Medium
C001265,62,Male,Pennsylvania,2023-05-13,Regular,3,441.3,147.1,2024-01-03,High
C001266,24,Male,New York,2024-05-30,Occasional,2,298.17,149.08,2024-08-10,Medium
C001267,55,Male,Illinois,2024-05-03,Premium,5,903.49,180.7,2025-03-04,Low
C001268,47,Male,California,2024-11-29,Occasional,1,370.91,370.91,2025-02-19,Low
C001269,69,Male,Texas,2023-08-09,Occasional,3,815.62,271.87,2025-08-16,High
C001270,59,Female,Georgia,2024-09-15,Premium,3,518.89,172.96,2025-04-30,Medium
C001271,41,Female,New York,2023-10-25,Occasional,4,539.36,134.84,2025-08-11,High
C001272,33,Male,Michigan,2024-02-01,Occasional,1,74.69,74.69,2024-04-17,Low
C001273,54,Female,California,2023-06-06,Premium,7,1567.65,223.95,2023-12-19,Low
C001274,53,Male,Georgia,2023-11-13,Premium,3,327.46,109.15,2025-01-28,Medium
C001275,28,Female,Texas,2023-11-18,Premium,4,1078.79,269.7,2025-07-13,Medium
C001276,41,Female,California,2024-08-13,Premium,2,231.32,115.66,2025-07-28,Low
C001277,67,Female,Illinois,2024-12-28,Regular,1,39.43,39.43,2025-03-04,Medium
C001278,59,Male,California,2024-03-28,Occasional,4,594.86,148.72,2024-09-20,Medium
C001279,41,Female,Ohio,2023-02-10,Regular,3,868.93,289.64,2025-05-04,High
C001280,26,Female,Pennsylvania,2024-11-27,Occasional,2,326.16,163.08,2025-03-01,High
C001281,41,Male,Ohio,2023-11-18,Occasional,3,384.04,128.01,2024-08-09,Medium
C001282,61,Male,Michigan,2023-09-27,Occasional,8,1031.82,128.98,2024-08-06,Low
C001283,62,Male,Texas,2023-09-08,Premium,2,187.81,93.91,2025-07-19,Medium
C001284,28,Female,California,2024-01-20,Premium,2,952.53,476.26,2025-07-20,Medium
C001285,60,Male,Pennsylvania,2024-04-18,Regular,6,2239.52,373.25,2024-05-23,Medium
C001286,52,Female,California,2024-10-19,Premium,2,831.51,415.75,2024-10-24,Low
C001287,43,Female,Florida,2023-04-21,Regular,5,833.59,166.72,2025-03-16,Medium
C001288,38,Female,Michigan,2023-03-08,Regular,3,913.75,304.58,2024-06-03,Low
C001289,65,Female,California,2024-12-20,Regular,0,0.0,0.0,,Medium
C001290,52,Male,Georgia,2023-02-09,Premium,5,1527.71,305.54,2024-06-28,High
C001291,38,Male,Michigan,2023-08-07,Regular,5,913.54,182.71,2024-02-29,Low
C001292,68,Female,Georgia,2024-01-06,Premium,4,914.57,228.64,2024-01-17,Low
C001293,19,Female,Illinois,2023-08-05,Regular,5,936.43,187.29,2024-01-02,High
C001294,23,Male,California,2023-06-30,Regular,10,2025.26,202.53,2024-01-02,Medium
C001295,37,Female,Ohio,2023-03-25,Occasional,3,159.65,53.22,2024-05-26,Low
C001296,34,Male,New York,2024-11-16,Premium,2,170.48,85.24,2025-02-28,Medium
C001297,66,Female,Texas,2023-12-17,Premium,4,1499.67,374.92,2024-02-27,Medium
C001298,48,Female,North Carolina,2024-03-05,Occasional,2,92.11,46.06,2025-01-13,Low
C001299,45,Female,Michigan,2024-12-14,Regular,2,152.33,76.17,2024-12-21,Low
C001300,68,Male,California,2024-07-28,Occasional,2,621.9,310.95,2025-04-01,High
C001301,57,Male,Pennsylvania,2024-08-15,Occasional,1,296.52,296.52,2025-07-22,High
C001302,18,Male,Georgia,2023-11-21,Premium,3,578.3,192.77,2024-12-29,Medium
C001303,25,Female,Illinois,2023-11-21,Occasional,1,120.18,120.18,2024-05-08,High
C001304,46,Male,Georgia,2023-01-04,Occasional,4,1695.42,423.86,2025-03-07,High
C001305,20,Male,Florida,2023-04-10,Regular,7,1561.9,223.13,2024-05-12,High
C001306,67,Male,Michigan,2024-07-13,Regular,2,105.59,52.79,2025-05-22,Low
C001307,31,Male,Michigan,2023-12-23,Premium,6,1030.28,171.71,2025-02-16,Medium
C001308,19,Female,Illinois,2024-01-08,Occasional,6,1548.8,258.13,2024-01-10,Low
C001309,49,Female,Ohio,2024-12-17,Regular,0,0.0,0.0,,Medium
C001310,52,Female,North Carolina,2023-12-27,Regular,4,876.01,219.0,2024-02-05,Low
C001311,47,Female,Pennsylvania,2023-06-30,Premium,4,926.55,231.64,2023-12-07,High
C001312,28,Female,Ohio,2024-09-01,Regular,4,1258.81,314.7,2025-05-13,High
C001313,61,Female,Illinois,2024-12-06,Occasional,2,963.94,481.97,2025-02-04,High
C001314,23,Male,California,2023-04-12,Occasional,3,826.06,275.35,2024-05-19,Low
C001315,44,Male,Georgia,2024-09-23,Occasional,1,117.6,117.6,2025-06-07,High
C001316,24,Female,North Carolina,2024-07-11,Occasional,1,332.08,332.08,2025-01-30,Low
C001317,36,Female,Florida,2024-11-14,Premium,0,0.0,0.0,,Medium
C001318,42,Male,Florida,2024-07-18,Regular,1,315.67,315.67,2025-07-17,Low
C001319,68,Female,Ohio,2023-12-26,Occasional,5,1270.19,254.04,2024-01-02,High
C001320,18,Female,Florida,2024-02-10,Occasional,4,778.57,194.64,2025-07-29,Medium
C001321,60,Female,Illinois,2023-10-02,Regular,9,2226.17,247.35,2023-11-21,High
C001322,18,Female,New York,2023-09-05,Premium,6,1211.13,201.86,2023-09-25,Low
C001323,68,Female,North Carolina,2023-06-07,Occasional,2,246.17,123.09,2024-01-18,High
C001324,39,Male,Michigan,2023-11-22,Regular,5,533.4,106.68,2025-04-10,Low
C001325,43,Male,Michigan,2024-07-23,Occasional,4,1303.47,325.87,2024-11-08,Medium
C001326,69,Female,Texas,2023-02-22,Occasional,2,1076.39,538.2,2023-09-22,Medium
C001327,43,Female,North Carolina,2023-06-27,Premium,5,1406.02,281.2,2025-08-07,Medium
C001328,24,Male,North Carolina,2023-08-25,Premium,4,3364.17,841.04,2024-12-11,High
C001329,68,Female,Illinois,2024-08-13,Occasional,5,296.42,59.28,2025-05-12,Low
C001330,31,Male,California,2023-11-27,Premium,6,2206.89,367.81,2025-06-23,Medium
C001331,58,Male,New York,2023-01-12,Occasional,5,1272.13,254.43,2025-01-13,High
C001332,23,Female,New York,2024-07-10,Occasional,1,342.2,342.2,2025-03-04,High
C001333,47,Female,Texas,2023-05-14,Premium,2,592.33,296.17,2025-08-06,High
C001334,37,Male,North Carolina,2023-08-16,Premium,6,1883.56,313.93,2024-01-12,High
C001335,67,Female,New York,2024-01-23,Regular,1,143.22,143.22,2025-07-06,Low
C001336,58,Male,Michigan,2023-05-28,Premium,6,1091.03,181.84,2024-07-14,Low
C001337,56,Male,California,2024-04-15,Premium,3,1147.11,382.37,2025-07-31,Medium
C001338,29,Male,California,2023-09-26,Regular,1,110.42,110.42,2025-01-18,Medium
C001339,43,Male,Georgia,2023-08-01,Premium,5,1964.77,392.95,2023-12-03,Medium
C001340,49,Male,Florida,2023-03-17,Occasional,4,1056.37,264.09,2023-11-17,Medium
C001341,38,Female,Texas,2024-01-20,Premium,4,2373.16,593.29,2025-08-19,Medium
C001342,29,Male,California,2023-01-11,Regular,8,784.99,98.12,2024-06-07,Medium
C001343,57,Male,Texas,2024-05-10,Occasional,2,90.14,45.07,2025-06-25,High
C001344,25,Male,Michigan,2023-09-18,Premium,4,1025.54,256.39,2025-07-25,High
C001345,51,Male,Florida,2023-01-24,Regular,5,3419.42,683.88,2023-04-16,Low
C001346,19,Female,Texas,2023-08-11,Premium,4,1864.21,466.05,2024-09-09,Low
C001347,26,Female,Illinois,2024-12-09,Regular,2,86.91,43.46,2025-03-30,Low
C001348,40,Female,Georgia,2023-04-05,Occasional,4,1134.12,283.53,2025-06-13,Medium
C001349,50,Female,Florida,2024-03-22,Regular,1,90.2,90.2,2024-08-06,Low
C001350,61,Female,Ohio,2023-07-22,Premium,1,287.35,287.35,2024-02-10,High
C001351,37,Male,Florida,2024-08-24,Occasional,2,555.09,277.55,2024-11-04,Medium
C001352,46,Female,Michigan,2024-03-19,Occasional,2,339.51,169.75,2025-05-25,Medium
C001353,57,Male,Michigan,2023-11-23,Regular,4,1739.68,434.92,2024-12-19,Medium
C001354,54,Female,Pennsylvania,2023-07-24,Occasional,5,861.26,172.25,2025-08-18,Low
C001355,28,Male,North Carolina,2024-04-05,Regular,1,211.37,211.37,2025-07-05,High
C001356,36,Female,Ohio,2024-02-24,Premium,5,1421.49,284.3,2024-11-24,Low
C001357,69,Female,Ohio,2023-07-04,Premium,6,1074.93,179.16,2024-02-15,Medium
C001358,22,Male,Pennsylvania,2023-09-09,Regular,5,2491.63,498.33,2024-10-11,Low
C001359,25,Male,Pennsylvania,2023-11-18,Occasional,4,1500.13,375.03,2025-04-13,Low
C001360,31,Female,Michigan,2023-12-03,Regular,3,843.09,281.03,2025-05-25,Low
C001361,22,Female,Illinois,2024-07-29,Occasional,5,622.96,124.59,2024-11-14,Low
C001362,31,Male,North Carolina,2024-06-23,Regular,1,182.65,182.65,2024-12-05,High
C001363,69,Male,Michigan,2024-09-14,Occasional,1,29.44,29.44,2025-04-10,Medium
C001364,66,Female,Pennsylvania,2024-11-29,Regular,1,173.41,173.41,2024-12-31,Low
C001365,21,Female,Georgia,2023-07-21,Premium,2,617.43,308.72,2025-04-22,Medium
C001366,25,Male,Georgia,2024-03-07,Premium,5,1462.57,292.51,2025-07-11,High
C001367,55,Female,Florida,2023-12-01,Occasional,3,551.81,183.94,2025-05-12,Low
C001368,19,Male,Georgia,2023-10-19,Regular,6,1747.8,291.3,2024-04-30,Low
C001369,20,Male,Pennsylvania,2024-02-17,Occasional,3,361.83,120.61,2025-07-18,Low
C001370,48,Male,Ohio,2023-03-13,Occasional,2,164.98,82.49,2024-11-25,Medium
C001371,38,Female,Ohio,2023-10-09,Premium,5,1246.13,249.23,2025-08-01,High
C001372,49,Male,Ohio,2023-11-17,Regular,5,1216.14,243.23,2025-05-28,High
C001373,49,Male,Pennsylvania,2024-04-10,Occasional,4,456.69,114.17,2024-05-24,Low
C001374,32,Male,New York,2023-01-30,Premium,7,2422.34,346.05,2023-10-08,Low
C001375,62,Female,Florida,2023-11-27,Premium,5,1955.58,391.12,2025-07-24,Low
C001376,64,Female,North Carolina,2023-07-15,Premium,4,891.32,222.83,2024-05-18,High
C001377,34,Male,California,2023-02-23,Premium,5,838.25,167.65,2025-04-29,Medium
C001378,34,Female,Michigan,2023-03-18,Regular,7,1993.55,284.79,2023-12-03,Medium
C001379,28,Male,Michigan,2024-12-16,Regular,1,39.89,39.89,2025-01-31,Low
C001380,38,Male,Michigan,2023-05-10,Regular,3,482.09,160.7,2024-05-15,High
C001381,60,Male,North Carolina,2024-04-02,Occasional,0,0.0,0.0,,Low
C001382,48,Female,Illinois,2024-08-14,Regular,3,1344.1,448.03,2024-09-02,High
C001383,32,Male,Illinois,2024-05-09,Regular,4,685.97,171.49,2024-11-05,High
C001384,40,Male,Florida,2023-03-26,Occasional,5,665.65,133.13,2025-08-01,Low
C001385,49,Male,Florida,2023-03-18,Premium,4,885.47,221.37,2023-04-24,High
C001386,47,Female,Florida,2023-08-10,Regular,6,1274.51,212.42,2025-03-09,Low
C001387,31,Female,Illinois,2023-12-15,Occasional,1,99.44,99.44,2024-12-09,Medium
C001388,27,Male,Texas,2024-11-02,Premium,0,0.0,0.0,,Medium
C001389,46,Male,Ohio,2024-01-30,Premium,1,205.2,205.2,2024-02-16,Low
C001390,45,Male,Illinois,2023-10-12,Occasional,5,1488.22,297.64,2025-06-16,High
C001391,27,Female,California,2023-04-15,Occasional,9,1490.53,165.61,2025-07-22,Low
C001392,19,Female,Texas,2023-09-04,Regular,1,94.08,94.08,2025-03-11,Low
C001393,60,Female,Pennsylvania,2024-05-02,Regular,3,680.18,226.73,2024-12-19,Low
C001394,23,Female,Ohio,2024-07-17,Premium,6,1416.46,236.08,2024-08-28,Low
C001395,50,Female,North Carolina,2024-02-11,Regular,1,1257.41,1257.41,2025-08-20,Low
C001396,35,Female,California,2024-03-27,Premium,6,1763.1,293.85,2024-05-23,High
C001397,64,Female,Florida,2024-01-27,Regular,5,1637.09,327.42,2025-06-07,Low
C001398,29,Female,North Carolina,2024-02-17,Occasional,2,74.99,37.5,2025-07-17,Medium
C001399,45,Male,New York,2024-06-15,Occasional,3,1755.07,585.02,2024-10-11,Low
C001400,32,Male,New York,2023-04-24,Premium,3,1413.91,471.3,2023-12-05,High
C001401,33,Male,North Carolina,2023-09-30,Premium,4,765.63,191.41,2024-02-18,Medium
C001402,57,Female,Ohio,2023-08-20,Regular,4,1175.45,293.86,2023-09-06,Low
C001403,64,Female,Georgia,2023-08-14,Premium,4,1266.45,316.61,2025-03-06,Low
C001404,40,Female,Michigan,2023-07-28,Regular,6,838.7,139.78,2024-07-12,High
C001405,24,Male,North Carolina,2023-01-04,Occasional,5,397.33,79.47,2025-03-27,High
C001406,65,Female,Florida,2024-05-03,Premium,5,1598.17,319.63,2025-08-09,Medium
C001407,22,Male,Texas,2024-11-28,Regular,2,162.01,81.01,2025-03-08,Medium
C001408,18,Female,Ohio,2023-05-26,Regular,4,474.97,118.74,2023-09-14,Low
C001409,34,Male,Texas,2023-07-01,Occasional,2,414.53,207.27,2024-06-28,Low
C001410,40,Female,Michigan,2024-08-31,Premium,1,998.24,998.24,2025-03-27,Medium
C001411,48,Male,New York,2023-09-11,Premium,4,1325.28,331.32,2023-11-11,High
C001412,36,Male,North Carolina,2024-11-27,Occasional,1,18.92,18.92,2025-01-28,Low
C001413,67,Male,California,2023-05-31,Regular,6,1405.47,234.25,2023-09-01,High
C001414,46,Female,Pennsylvania,2023-12-10,Occasional,2,243.06,121.53,2024-09-11,Medium
C001415,49,Female,Pennsylvania,2024-11-10,Regular,3,791.47,263.82,2025-03-09,Low
C001416,37,Female,North Carolina,2023-12-28,Occasional,3,509.52,169.84,2024-03-08,High
C001417,25,Female,North Carolina,2024-05-10,Occasional,2,969.82,484.91,2024-07-17,High
C001418,27,Female,Florida,2023-01-22,Occasional,9,2610.34,290.04,2023-02-15,Low
C001419,49,Male,Florida,2024-01-01,Occasional,4,1371.69,342.92,2025-06-25,High
C001420,45,Female,Florida,2024-12-13,Occasional,1,43.86,43.86,2025-05-18,Low
C001421,42,Male,Illinois,2023-07-18,Occasional,3,957.86,319.29,2024-02-20,High
C001422,46,Male,Illinois,2024-07-11,Occasional,2,2553.81,1276.9,2024-08-30,Medium
C001423,43,Female,Illinois,2023-12-06,Regular,3,246.35,82.12,2024-12-18,Low
C001424,55,Female,Michigan,2023-02-12,Premium,7,1712.64,244.66,2024-01-19,Medium
C001425,54,Female,Illinois,2024-04-10,Premium,7,1012.1,144.59,2025-05-09,Low
C001426,61,Male,Georgia,2024-05-25,Occasional,1,277.24,277.24,2025-05-29,Low
C001427,36,Male,Illinois,2024-06-19,Regular,4,585.57,146.39,2025-06-18,Medium
C001428,69,Female,New York,2023-03-08,Regular,4,1370.61,342.65,2023-08-23,Low
C001429,36,Male,New York,2023-08-11,Regular,0,0.0,0.0,,Medium
C001430,45,Female,New York,2023-01-06,Premium,11,1579.94,143.63,2025-03-18,Medium
C001431,40,Female,North Carolina,2023-05-22,Occasional,3,911.86,303.95,2023-09-11,High
C001432,23,Female,Texas,2023-06-08,Occasional,7,2189.8,312.83,2025-02-02,Low
C001433,55,Male,Illinois,2024-03-18,Premium,5,1419.31,283.86,2025-07-19,Low
C001434,40,Male,Ohio,2024-04-29,Regular,4,2000.81,500.2,2024-05-07,Medium
C001435,34,Female,Michigan,2023-04-11,Regular,6,1622.81,270.47,2024-10-23,Low
C001436,45,Female,Michigan,2024-07-31,Premium,2,180.36,90.18,2024-09-02,High
C001437,34,Male,Ohio,2023-07-24,Occasional,5,1211.71,242.34,2024-08-12,Low
C001438,37,Male,Illinois,2023-11-05,Occasional,3,1034.79,344.93,2024-07-19,High
C001439,52,Male,Ohio,2024-04-17,Regular,4,529.62,132.4,2024-10-12,Low
C001440,51,Female,Pennsylvania,2023-05-22,Occasional,6,917.87,152.98,2024-04-02,High
C001441,40,Female,Pennsylvania,2024-12-30,Regular,0,0.0,0.0,,Medium
C001442,44,Female,New York,2024-03-06,Occasional,1,470.33,470.33,2024-10-31,Low
C001443,23,Male,Michigan,2024-03-07,Regular,1,57.87,57.87,2024-03-10,Low
C001444,50,Female,Texas,2024-08-17,Occasional,3,1674.76,558.25,2025-02-21,High
C001445,36,Male,Ohio,2024-08-02,Premium,2,468.1,234.05,2024-12-03,Medium
C001446,18,Female,North Carolina,2024-11-17,Regular,3,424.27,141.42,2025-08-18,Low
C001447,21,Female,California,2023-03-28,Regular,4,887.35,221.84,2023-12-21,High
C001448,70,Female,Michigan,2023-04-10,Regular,4,691.91,172.98,2025-05-15,High
C001449,21,Male,Michigan,2023-12-06,Occasional,6,1474.33,245.72,2025-06-29,High
C001450,62,Male,North Carolina,2023-02-24,Premium,3,734.48,244.83,2024-09-21,High
C001451,26,Male,Texas,2024-05-22,Regular,1,60.18,60.18,2025-06-28,High
C001452,64,Male,Georgia,2023-11-15,Occasional,2,706.9,353.45,2025-02-28,High
C001453,25,Male,New York,2023-07-25,Premium,3,281.42,93.81,2025-06-02,High
C001454,51,Male,Florida,2023-05-04,Premium,6,1165.39,194.23,2025-04-15,Low
C001455,19,Female,Ohio,2024-04-30,Premium,5,1952.12,390.42,2025-03-23,Low
C001456,43,Female,Texas,2023-11-04,Premium,2,554.2,277.1,2024-09-30,High
C001457,70,Female,Michigan,2023-09-24,Premium,5,720.84,144.17,2024-02-16,Medium
C001458,58,Male,Texas,2023-05-30,Premium,4,1318.86,329.71,2024-04-13,High
C001459,33,Male,North Carolina,2024-11-04,Occasional,2,121.28,60.64,2025-08-04,High
C001460,30,Female,Georgia,2024-07-13,Regular,1,599.51,599.51,2024-10-03,Medium
C001461,24,Female,Pennsylvania,2024-11-14,Occasional,2,3556.41,1778.2,2025-03-29,Medium
C001462,42,Male,Georgia,2024-02-05,Regular,2,237.65,118.82,2025-04-26,Medium
C001463,19,Female,Georgia,2023-06-01,Premium,4,916.63,229.16,2023-08-19,High
C001464,18,Female,New York,2024-02-03,Occasional,1,78.45,78.45,2025-03-16,High
C001465,57,Female,New York,2024-11-03,Regular,1,127.7,127.7,2024-12-27,Low
C001466,64,Female,Illinois,2024-04-24,Premium,3,299.34,99.78,2024-09-10,Low
C001467,50,Male,Pennsylvania,2024-01-02,Occasional,3,1854.19,618.06,2024-09-27,High
C001468,50,Male,Texas,2024-02-04,Occasional,5,512.14,102.43,2025-06-04,Low
C001469,59,Female,Georgia,2023-12-27,Occasional,4,918.39,229.6,2025-05-18,Low
C001470,68,Female,Ohio,2023-10-13,Premium,3,447.41,149.14,2025-03-28,High
C001471,42,Female,Michigan,2024-05-10,Occasional,4,1095.28,273.82,2024-05-12,Low
C001472,63,Female,Texas,2024-08-12,Occasional,1,288.7,288.7,2024-11-30,Medium
C001473,55,Female,Michigan,2024-08-25,Occasional,4,762.39,190.6,2025-08-16,Medium
C001474,20,Male,Texas,2023-03-11,Premium,4,356.15,89.04,2023-11-04,Low
C001475,24,Female,Georgia,2024-11-12,Regular,3,835.57,278.52,2025-05-31,Low
C001476,24,Male,Ohio,2023-08-31,Regular,4,1078.71,269.68,2025-07-20,Low
C001477,57,Female,California,2023-03-05,Premium,7,1637.39,233.91,2024-01-18,High
C001478,46,Female,Michigan,2023-03-16,Occasional,5,675.94,135.19,2025-06-17,Low
C001479,38,Male,Georgia,2023-06-28,Regular,3,473.17,157.72,2025-08-20,Low
C001480,54,Male,Florida,2024-10-14,Regular,1,379.32,379.32,2025-07-10,Medium
C001481,61,Female,Florida,2024-03-24,Premium,9,2315.22,257.25,2025-08-14,High
C001482,45,Male,California,2023-06-15,Occasional,3,832.47,277.49,2025-07-12,Low
C001483,60,Male,Florida,2024-10-06,Premium,2,185.46,92.73,2025-06-04,Low
C001484,41,Female,Michigan,2023-01-06,Occasional,6,1758.46,293.08,2025-07-01,Low
C001485,29,Female,Florida,2023-12-15,Premium,5,1392.18,278.44,2024-05-04,High
C001486,50,Female,Pennsylvania,2024-04-30,Occasional,3,441.64,147.21,2025-03-05,High
C001487,69,Male,Georgia,2023-05-22,Regular,5,772.99,154.6,2023-11-03,High
C001488,22,Male,Texas,2024-01-21,Occasional,1,121.42,121.42,2025-08-04,Medium
C001489,25,Female,Florida,2023-04-14,Premium,7,2752.12,393.16,2023-07-14,High
C001490,39,Male,Florida,2024-07-07,Regular,5,980.85,196.17,2024-07-12,Medium
C001491,63,Female,California,2024-02-04,Premium,4,737.43,184.36,2024-09-12,Medium
C001492,52,Male,North Carolina,2023-03-18,Occasional,6,941.9,156.98,2024-05-05,High
C001493,43,Male,North Carolina,2023-11-16,Occasional,3,1281.66,427.22,2024-11-16,Low
C001494,48,Female,New York,2024-08-19,Premium,0,0.0,0.0,,Medium
C001495,34,Male,Pennsylvania,2024-03-07,Premium,4,1002.74,250.68,2024-11-13,Low
C001496,53,Female,New York,2023-07-29,Premium,0,0.0,0.0,,Medium
C001497,69,Male,Pennsylvania,2023-03-16,Premium,4,2016.02,504.01,2025-03-23,Medium
C001498,65,Male,North Carolina,2024-09-04,Regular,3,402.98,134.33,2025-08-02,Low
C001499,64,Male,California,2023-10-05,Premium,6,1053.91,175.65,2023-10-19,Medium
C001500,32,Female,Ohio,2024-06-03,Regular,4,1917.95,479.49,2024-06-10,Medium
C001501,19,Male,New York,2023-08-22,Premium,3,1321.55,440.52,2023-11-07,High
C001502,42,Male,North Carolina,2024-09-14,Regular,3,1087.52,362.51,2024-10-21,Low
C001503,67,Female,Texas,2024-02-01,Regular,3,1366.94,455.65,2024-12-20,High
C001504,53,Male,California,2024-03-13,Regular,3,558.47,186.16,2024-07-16,Low
C001505,41,Female,Florida,2024-09-22,Regular,1,565.69,565.69,2025-01-24,Medium
C001506,33,Male,California,2023-03-01,Occasional,6,2377.57,396.26,2023-10-09,Low
C001507,44,Male,New York,2023-08-21,Occasional,3,423.34,141.11,2025-01-08,Low
C001508,22,Male,Texas,2023-02-28,Regular,4,593.85,148.46,2023-07-12,Low
C001509,20,Female,Pennsylvania,2023-10-17,Occasional,7,1212.1,173.16,2024-04-12,High
C001510,36,Male,Michigan,2023-09-08,Regular,3,465.26,155.09,2025-03-17,Medium
C001511,25,Male,California,2024-11-04,Regular,2,235.17,117.58,2025-07-08,High
C001512,49,Female,Florida,2023-07-30,Regular,3,711.07,237.02,2024-05-07,High
C001513,41,Female,Florida,2023-11-06,Occasional,3,612.72,204.24,2024-08-24,Medium
C001514,62,Male,New York,2023-11-23,Regular,2,483.47,241.74,2025-04-16,Medium
C001515,57,Female,Illinois,2024-12-23,Premium,2,90.42,45.21,2024-12-29,Low
C001516,51,Male,Illinois,2023-05-21,Occasional,7,1360.9,194.41,2024-11-06,High
C001517,25,Female,Texas,2023-08-04,Premium,4,658.05,164.51,2024-11-06,Low
C001518,46,Female,California,2024-12-16,Premium,0,0.0,0.0,,Medium
C001519,35,Female,Michigan,2023-02-04,Regular,5,566.23,113.25,2024-11-27,Medium
C001520,21,Female,Michigan,2023-03-28,Regular,8,1953.23,244.15,2023-07-04,Medium
C001521,42,Female,Georgia,2023-01-20,Premium,9,5064.14,562.68,2023-03-23,Low
C001522,42,Male,Ohio,2023-07-30,Occasional,1,705.08,705.08,2025-04-17,Low
C001523,37,Male,North Carolina,2024-11-07,Regular,1,323.57,323.57,2025-08-18,Low
C001524,66,Female,Illinois,2024-09-15,Occasional,2,418.06,209.03,2025-03-03,Low
C001525,39,Female,Ohio,2023-01-29,Occasional,4,1125.2,281.3,2023-06-07,High
C001526,69,Male,North Carolina,2023-02-28,Regular,4,4024.82,1006.21,2025-08-08,High
C001527,36,Female,Ohio,2024-11-25,Occasional,1,90.69,90.69,2025-02-04,High
C001528,67,Female,Texas,2024-08-04,Regular,2,202.24,101.12,2025-02-19,Medium
C001529,26,Male,Illinois,2023-09-01,Occasional,4,1325.88,331.47,2025-02-01,Medium
C001530,33,Female,Pennsylvania,2023-03-29,Occasional,5,1294.92,258.98,2025-02-18,Medium
C001531,57,Female,Pennsylvania,2023-02-09,Regular,6,1893.7,315.62,2023-03-24,High
C001532,68,Male,California,2023-09-14,Regular,4,1052.93,263.23,2025-08-20,High
C001533,38,Female,Texas,2024-11-07,Regular,4,1076.92,269.23,2025-07-31,Medium
C001534,46,Male,Georgia,2023-01-18,Premium,6,1251.31,208.55,2024-01-22,Medium
C001535,58,Male,Ohio,2024-05-06,Premium,4,897.42,224.35,2025-05-11,High
C001536,35,Female,California,2023-03-23,Regular,6,1097.18,182.86,2025-01-01,Low
C001537,67,Female,Illinois,2023-09-22,Regular,3,421.47,140.49,2025-08-11,Low
C001538,58,Male,Texas,2023-08-21,Occasional,2,229.96,114.98,2024-01-04,High
C001539,32,Male,New York,2023-02-20,Premium,11,4605.95,418.72,2024-04-18,High
C001540,46,Female,New York,2024-06-02,Occasional,2,580.13,290.06,2024-09-01,High
C001541,21,Female,Illinois,2023-08-22,Premium,4,255.4,63.85,2025-02-25,High
C001542,52,Male,Michigan,2023-12-28,Premium,4,328.74,82.19,2025-01-10,Medium
C001543,22,Female,California,2023-04-22,Occasional,8,2007.5,250.94,2025-02-07,Low
C001544,31,Female,Michigan,2023-08-31,Regular,0,0.0,0.0,,High
